#item,id,metadata
tulipp,RED_ROSE,7
oxeye,RED_ROSE,8
daisy,RED_ROSE,8
oxeyedaisy,RED_ROSE,8
daisyoxeye,RED_ROSE,8
moondaisy,RED_ROSE,8
daisymoon,RED_ROSE,8
lightgrayoxeye,RED_ROSE,8
lgrayoxeye,RED_ROSE,8
lightgreyoxeye,RED_ROSE,8
lgreyoxeye,RED_ROSE,8
brownmushroom,BROWN_MUSHROOM,0
brownshroom,BROWN_MUSHROOM,0
brownmush,BROWN_MUSHROOM,0
bmushroom,BROWN_MUSHROOM,0
bshroom,BROWN_MUSHROOM,0
bmush,BROWN_MUSHROOM,0
redmushroom,RED_MUSHROOM,0
redshroom,RED_MUSHROOM,0
redmush,RED_MUSHROOM,0
rmushroom,RED_MUSHROOM,0
rshroom,RED_MUSHROOM,0
rmush,RED_MUSHROOM,0
goldblock,GOLD_BLOCK,0
blockgold,GOLD_BLOCK,0
gblock,GOLD_BLOCK,0
blockg,GOLD_BLOCK,0
ironblock,IRON_BLOCK,0
steelblock,IRON_BLOCK,0
blockiron,IRON_BLOCK,0
blocksteel,IRON_BLOCK,0
iblock,IRON_BLOCK,0
stblock,IRON_BLOCK,0
blocki,IRON_BLOCK,0
blockst,IRON_BLOCK,0
stonedoublestep,DOUBLE_STEP,0
stonedstep,DOUBLE_STEP,0
sdoublestep,DOUBLE_STEP,0
sdstep,DOUBLE_STEP,0
doublestonestep,DOUBLE_STEP,0
dstonestep,DOUBLE_STEP,0
doublesstep,DOUBLE_STEP,0
doublestep,DOUBLE_STEP,0
dstep,DOUBLE_STEP,0
stonedoubleslab,DOUBLE_STEP,0
stonedslab,DOUBLE_STEP,0
sdoubleslab,DOUBLE_STEP,0
sdslab,DOUBLE_STEP,0
doublestoneslab,DOUBLE_STEP,0
doublestoneslab2,DOUBLE_STONE_SLAB2,0
dstoneslab,DOUBLE_STEP,0
doublesslab,DOUBLE_STEP,0
doubleslab,DOUBLE_STEP,0
dslab,DOUBLE_STEP,0
stonedoublehalfblock,DOUBLE_STEP,0
stonedhalfblock,DOUBLE_STEP,0
sdoublehalfblock,DOUBLE_STEP,0
sdhalfblock,DOUBLE_STEP,0
doublestonehalfblock,DOUBLE_STEP,0
dstonehalfblock,DOUBLE_STEP,0
doubleshalfblock,DOUBLE_STEP,0
doublehalfblock,DOUBLE_STEP,0
dhalfblock,DOUBLE_STEP,0
sandstonedoublestep,DOUBLE_STEP,1
sandstonedstep,DOUBLE_STEP,1
sstonedoublestep,DOUBLE_STEP,1
sstonedstep,DOUBLE_STEP,1
ssdoublestep,DOUBLE_STEP,1
ssdstep,DOUBLE_STEP,1
doublesandstonestep,DOUBLE_STEP,1
dsandstonestep,DOUBLE_STEP,1
doublesstonestep,DOUBLE_STEP,1
dsstonestep,DOUBLE_STEP,1
doublessstep,DOUBLE_STEP,1
dsstep,DOUBLE_STEP,1
sandstonedoubleslab,DOUBLE_STEP,1
sandstonedslab,DOUBLE_STEP,1
sstonedoubleslab,DOUBLE_STEP,1
sstonedslab,DOUBLE_STEP,1
ssdoubleslab,DOUBLE_STEP,1
ssdslab,DOUBLE_STEP,1
doublesandstoneslab,DOUBLE_STEP,1
dsandstoneslab,DOUBLE_STEP,1
doublesstoneslab,DOUBLE_STEP,1
dsstoneslab,DOUBLE_STEP,1
doublessslab,DOUBLE_STEP,1
dsslab,DOUBLE_STEP,1
sandstonedoublehalfblock,DOUBLE_STEP,1
sandstonedhalfblock,DOUBLE_STEP,1
sstonedoublehalfblock,DOUBLE_STEP,1
sstonedhalfblock,DOUBLE_STEP,1
ssdoublehalfblock,DOUBLE_STEP,1
ssdhalfblock,DOUBLE_STEP,1
doublesandstonehalfblock,DOUBLE_STEP,1
dsandstonehalfblock,DOUBLE_STEP,1
doublesstonehalfblock,DOUBLE_STEP,1
dsstonehalfblock,DOUBLE_STEP,1
doublesshalfblock,DOUBLE_STEP,1
dsshalfblock,DOUBLE_STEP,1
plankstonedoublestep,DOUBLE_STEP,2
woodenstonedoublestep,DOUBLE_STEP,2
woodenstonedstep,DOUBLE_STEP,2
woodstonedoublestep,DOUBLE_STEP,2
woodstonedstep,DOUBLE_STEP,2
wstonedoublestep,DOUBLE_STEP,2
wstonedstep,DOUBLE_STEP,2
doublewoodenstonestep,DOUBLE_STEP,2
dwoodenstonestep,DOUBLE_STEP,2
doublewoodstonestep,DOUBLE_STEP,2
dwoodstonestep,DOUBLE_STEP,2
doublewstonestep,DOUBLE_STEP,2
dwstonestep,DOUBLE_STEP,2
woodenstonedoubleslab,DOUBLE_STEP,2
woodenstonedslab,DOUBLE_STEP,2
woodstonedoubleslab,DOUBLE_STEP,2
woodstonedslab,DOUBLE_STEP,2
wstonedoubleslab,DOUBLE_STEP,2
wstonedslab,DOUBLE_STEP,2
doublewoodenstoneslab,DOUBLE_STEP,2
dwoodenstoneslab,DOUBLE_STEP,2
doublewoodstoneslab,DOUBLE_STEP,2
dwoodstoneslab,DOUBLE_STEP,2
doublewstoneslab,DOUBLE_STEP,2
dwstoneslab,DOUBLE_STEP,2
woodenstonedoublehalfblock,DOUBLE_STEP,2
woodenstonedhalfblock,DOUBLE_STEP,2
woodstonedoublehalfblock,DOUBLE_STEP,2
woodstonedhalfblock,DOUBLE_STEP,2
wstonedoublehalfblock,DOUBLE_STEP,2
wstonedhalfblock,DOUBLE_STEP,2
doublewoodenstonehalfblock,DOUBLE_STEP,2
dwoodenstonehalfblock,DOUBLE_STEP,2
doublewoodstonehalfblock,DOUBLE_STEP,2
dwoodstonehalfblock,DOUBLE_STEP,2
doublewstonehalfblock,DOUBLE_STEP,2
dwstonehalfblock,DOUBLE_STEP,2
cobblestonedoublestep,DOUBLE_STEP,3
cobblestonedstep,DOUBLE_STEP,3
cobbledoublestep,DOUBLE_STEP,3
cobbledstep,DOUBLE_STEP,3
cstonedoublestep,DOUBLE_STEP,3
cstonedstep,DOUBLE_STEP,3
csdoublestep,DOUBLE_STEP,3
csdstep,DOUBLE_STEP,3
doublecobblestonestep,DOUBLE_STEP,3
dcobblestonestep,DOUBLE_STEP,3
doublecobblestep,DOUBLE_STEP,3
dcobblestep,DOUBLE_STEP,3
doublecstonestep,DOUBLE_STEP,3
dcstonestep,DOUBLE_STEP,3
doublecsstep,DOUBLE_STEP,3
dcsstep,DOUBLE_STEP,3
cobblestonedoubleslab,DOUBLE_STEP,3
cobblestonedslab,DOUBLE_STEP,3
cobbledoubleslab,DOUBLE_STEP,3
cobbledslab,DOUBLE_STEP,3
cstonedoubleslab,DOUBLE_STEP,3
cstonedslab,DOUBLE_STEP,3
csdoubleslab,DOUBLE_STEP,3
csdslab,DOUBLE_STEP,3
doublecobblestoneslab,DOUBLE_STEP,3
dcobblestoneslab,DOUBLE_STEP,3
doublecobbleslab,DOUBLE_STEP,3
dcobbleslab,DOUBLE_STEP,3
doublecstoneslab,DOUBLE_STEP,3
dcstoneslab,DOUBLE_STEP,3
doublecsslab,DOUBLE_STEP,3
dcsslab,DOUBLE_STEP,3
cobblestonedoublehalfblock,DOUBLE_STEP,3
cobblestonedhalfblock,DOUBLE_STEP,3
cobbledoublehalfblock,DOUBLE_STEP,3
cobbledhalfblock,DOUBLE_STEP,3
cstonedoublehalfblock,DOUBLE_STEP,3
cstonedhalfblock,DOUBLE_STEP,3
csdoublehalfblock,DOUBLE_STEP,3
csdhalfblock,DOUBLE_STEP,3
doublecobblestonehalfblock,DOUBLE_STEP,3
dcobblestonehalfblock,DOUBLE_STEP,3
doublecobblehalfblock,DOUBLE_STEP,3
dcobblehalfblock,DOUBLE_STEP,3
doublecstonehalfblock,DOUBLE_STEP,3
dcstonehalfblock,DOUBLE_STEP,3
doublecshalfblock,DOUBLE_STEP,3
dcshalfblock,DOUBLE_STEP,3
brickdoublestep,DOUBLE_STEP,4
brickdstep,DOUBLE_STEP,4
bdoublestep,DOUBLE_STEP,4
bdstep,DOUBLE_STEP,4
brickdoubleslab,DOUBLE_STEP,4
brickdslab,DOUBLE_STEP,4
bdoubleslab,DOUBLE_STEP,4
bdslab,DOUBLE_STEP,4
doublebrickstep,DOUBLE_STEP,4
dbrickstep,DOUBLE_STEP,4
doublebstep,DOUBLE_STEP,4
dbstep,DOUBLE_STEP,4
doublebrickslab,DOUBLE_STEP,4
dbrickslab,DOUBLE_STEP,4
doublebslab,DOUBLE_STEP,4
dbslab,DOUBLE_STEP,4
brickdoublehalfblock,DOUBLE_STEP,4
brickdhalfblock,DOUBLE_STEP,4
bdoublehalfblock,DOUBLE_STEP,4
bdhalfblock,DOUBLE_STEP,4
doublebrickhalfblock,DOUBLE_STEP,4
dbrickhalfblock,DOUBLE_STEP,4
doublebhalfblock,DOUBLE_STEP,4
dbhalfblock,DOUBLE_STEP,4
stonebrickdoublestep,DOUBLE_STEP,5
stonebrickdstep,DOUBLE_STEP,5
stonebdoublestep,DOUBLE_STEP,5
stonebdstep,DOUBLE_STEP,5
sbrickdoublestep,DOUBLE_STEP,5
sbrickdstep,DOUBLE_STEP,5
sbdoublestep,DOUBLE_STEP,5
sbdstep,DOUBLE_STEP,5
stonebrickdoubleslab,DOUBLE_STEP,5
stonebrickdslab,DOUBLE_STEP,5
stonebdoubleslab,DOUBLE_STEP,5
stonebdslab,DOUBLE_STEP,5
sbrickdoubleslab,DOUBLE_STEP,5
sbrickdslab,DOUBLE_STEP,5
sbdoubleslab,DOUBLE_STEP,5
sbdslab,DOUBLE_STEP,5
doublestonebrickstep,DOUBLE_STEP,5
dstonebrickstep,DOUBLE_STEP,5
doublestonebstep,DOUBLE_STEP,5
dstonebstep,DOUBLE_STEP,5
doublesbrickstep,DOUBLE_STEP,5
dsbrickstep,DOUBLE_STEP,5
doublesbstep,DOUBLE_STEP,5
dsbstep,DOUBLE_STEP,5
doublestonebrickslab,DOUBLE_STEP,5
dstonebrickslab,DOUBLE_STEP,5
doublestonebslab,DOUBLE_STEP,5
dstonebslab,DOUBLE_STEP,5
doublesbrickslab,DOUBLE_STEP,5
dsbrickdslab,DOUBLE_STEP,5
doublesbslab,DOUBLE_STEP,5
dsbslab,DOUBLE_STEP,5
stonebrickdoublehalfblock,DOUBLE_STEP,5
stonebrickdhalfblock,DOUBLE_STEP,5
stonebdoublehalfblock,DOUBLE_STEP,5
stonebdhalfblock,DOUBLE_STEP,5
sbrickdoublehalfblock,DOUBLE_STEP,5
sbrickdhalfblock,DOUBLE_STEP,5
sbdoublehalfblock,DOUBLE_STEP,5
sbdhalfblock,DOUBLE_STEP,5
doublestonebrickhalfblock,DOUBLE_STEP,5
dstonebrickhalfblock,DOUBLE_STEP,5
doublestonebhalfblock,DOUBLE_STEP,5
dstonebhalfblock,DOUBLE_STEP,5
doublesbrickhalfblock,DOUBLE_STEP,5
dsbrickhalfblock,DOUBLE_STEP,5
doublesbhalfblock,DOUBLE_STEP,5
dsbhalfblock,DOUBLE_STEP,5
netherbrickdoubleslab,DOUBLE_STEP,6
hellbrickdoubleslab,DOUBLE_STEP,6
nbrickdoubleslab,DOUBLE_STEP,6
hbrickdoubleslab,DOUBLE_STEP,6
netherdoubleslab,DOUBLE_STEP,6
helldoubleslab,DOUBLE_STEP,6
nbdoubleslab,DOUBLE_STEP,6
hbdoubleslab,DOUBLE_STEP,6
hdoubleslab,DOUBLE_STEP,6
ndoubleslab,DOUBLE_STEP,6
netherbrickdoublestep,DOUBLE_STEP,6
hellbrickdoublestep,DOUBLE_STEP,6
nbrickdoublestep,DOUBLE_STEP,6
hbrickdoublestep,DOUBLE_STEP,6
netherdoublestep,DOUBLE_STEP,6
helldoublestep,DOUBLE_STEP,6
nbdoublestep,DOUBLE_STEP,6
hbdoublestep,DOUBLE_STEP,6
ndoublestep,DOUBLE_STEP,6
hdoublestep,DOUBLE_STEP,6
netherbrickdoublehalfblock,DOUBLE_STEP,6
hellbrickdoublehalfblock,DOUBLE_STEP,6
nbrickdoublehalfblock,DOUBLE_STEP,6
hbrickdoublehalfblock,DOUBLE_STEP,6
netherdoublehalfblock,DOUBLE_STEP,6
helldoublehalfblock,DOUBLE_STEP,6
nbdoublehalfblock,DOUBLE_STEP,6
hbdoublehalfblock,DOUBLE_STEP,6
ndoublehalfblock,DOUBLE_STEP,6
hdoublehalfblock,DOUBLE_STEP,6
netherbrickdslab,DOUBLE_STEP,6
hellbrickdslab,DOUBLE_STEP,6
nbrickdslab,DOUBLE_STEP,6
hbrickdslab,DOUBLE_STEP,6
netherdslab,DOUBLE_STEP,6
helldslab,DOUBLE_STEP,6
nbdslab,DOUBLE_STEP,6
hbdslab,DOUBLE_STEP,6
hdslab,DOUBLE_STEP,6
ndslab,DOUBLE_STEP,6
netherbrickdstep,DOUBLE_STEP,6
hellbrickdstep,DOUBLE_STEP,6
nbrickdstep,DOUBLE_STEP,6
hbrickdstep,DOUBLE_STEP,6
netherdstep,DOUBLE_STEP,6
helldstep,DOUBLE_STEP,6
nbdstep,DOUBLE_STEP,6
hbdstep,DOUBLE_STEP,6
ndstep,DOUBLE_STEP,6
hdstep,DOUBLE_STEP,6
netherbrickdhalfblock,DOUBLE_STEP,6
hellbrickdhalfblock,DOUBLE_STEP,6
nbrickdhalfblock,DOUBLE_STEP,6
hbrickdhalfblock,DOUBLE_STEP,6
netherdhalfblock,DOUBLE_STEP,6
helldhalfblock,DOUBLE_STEP,6
nbdhalfblock,DOUBLE_STEP,6
hbdhalfblock,DOUBLE_STEP,6
ndhalfblock,DOUBLE_STEP,6
hdhalfblock,DOUBLE_STEP,6
doublenetherbrickslab,DOUBLE_STEP,6
doublehellbrickslab,DOUBLE_STEP,6
doublenbrickslab,DOUBLE_STEP,6
doublehbrickslab,DOUBLE_STEP,6
doublenetherslab,DOUBLE_STEP,6
doublehellslab,DOUBLE_STEP,6
doublenbslab,DOUBLE_STEP,6
doublehbslab,DOUBLE_STEP,6
doublehslab,DOUBLE_STEP,6
doublenslab,DOUBLE_STEP,6
doublenetherbrickstep,DOUBLE_STEP,6
doublehellbrickstep,DOUBLE_STEP,6
doublenbrickstep,DOUBLE_STEP,6
doublehbrickstep,DOUBLE_STEP,6
doublenetherstep,DOUBLE_STEP,6
doublehellstep,DOUBLE_STEP,6
doublenbstep,DOUBLE_STEP,6
doublehbstep,DOUBLE_STEP,6
doublenstep,DOUBLE_STEP,6
doublehstep,DOUBLE_STEP,6
doublenetherbrickhalfblock,DOUBLE_STEP,6
doublehellbrickhalfblock,DOUBLE_STEP,6
doublenbrickhalfblock,DOUBLE_STEP,6
doublehbrickhalfblock,DOUBLE_STEP,6
doublenetherhalfblock,DOUBLE_STEP,6
doublehellhalfblock,DOUBLE_STEP,6
doublenbhalfblock,DOUBLE_STEP,6
doublehbhalfblock,DOUBLE_STEP,6
doublenhalfblock,DOUBLE_STEP,6
doublehhalfblock,DOUBLE_STEP,6
dnetherbrickslab,DOUBLE_STEP,6
dhellbrickslab,DOUBLE_STEP,6
dnbrickslab,DOUBLE_STEP,6
dhbrickslab,DOUBLE_STEP,6
dnetherslab,DOUBLE_STEP,6
dhellslab,DOUBLE_STEP,6
dnbslab,DOUBLE_STEP,6
dhbslab,DOUBLE_STEP,6
dhslab,DOUBLE_STEP,6
dnslab,DOUBLE_STEP,6
dnetherbrickstep,DOUBLE_STEP,6
dhellbrickstep,DOUBLE_STEP,6
dnbrickstep,DOUBLE_STEP,6
dhbrickstep,DOUBLE_STEP,6
dnetherstep,DOUBLE_STEP,6
dhellstep,DOUBLE_STEP,6
dnbstep,DOUBLE_STEP,6
dhbstep,DOUBLE_STEP,6
dnstep,DOUBLE_STEP,6
dhstep,DOUBLE_STEP,6
dnetherbrickhalfblock,DOUBLE_STEP,6
dhellbrickhalfblock,DOUBLE_STEP,6
dnbrickhalfblock,DOUBLE_STEP,6
dhbrickhalfblock,DOUBLE_STEP,6
dnetherhalfblock,DOUBLE_STEP,6
dhellhalfblock,DOUBLE_STEP,6
dnbhalfblock,DOUBLE_STEP,6
dhbhalfblock,DOUBLE_STEP,6
dnhalfblock,DOUBLE_STEP,6
dhhalfblock,DOUBLE_STEP,6
netherquartzdoublestep,DOUBLE_STEP,7
hellquartzdoublestep,DOUBLE_STEP,7
deathquartzdoublestep,DOUBLE_STEP,7
nquartzdoublestep,DOUBLE_STEP,7
hquartzdoublestep,DOUBLE_STEP,7
dquartzdoublestep,DOUBLE_STEP,7
quartzdoublestep,DOUBLE_STEP,7
nqdoublestep,DOUBLE_STEP,7
hqdoublestep,DOUBLE_STEP,7
dqdoublestep,DOUBLE_STEP,7
qdoublestep,DOUBLE_STEP,7
netherquartzdoubleslab,DOUBLE_STEP,7
hellquartzdoubleslab,DOUBLE_STEP,7
deathquartzdoubleslab,DOUBLE_STEP,7
nquartzdoubleslab,DOUBLE_STEP,7
hquartzdoubleslab,DOUBLE_STEP,7
dquartzdoubleslab,DOUBLE_STEP,7
quartzdoubleslab,DOUBLE_STEP,7
nqdoubleslab,DOUBLE_STEP,7
hqdoubleslab,DOUBLE_STEP,7
dqdoubleslab,DOUBLE_STEP,7
qdoubleslab,DOUBLE_STEP,7
netherquartzdoublehalfblock,DOUBLE_STEP,7
hellquartzdoublehalfblock,DOUBLE_STEP,7
deathquartzdoublehalfblock,DOUBLE_STEP,7
nquartzdoublehalfblock,DOUBLE_STEP,7
hquartzdoublehalfblock,DOUBLE_STEP,7
dquartzdoublehalfblock,DOUBLE_STEP,7
quartzdoublehalfblock,DOUBLE_STEP,7
nqdoublehalfblock,DOUBLE_STEP,7
hqdoublehalfblock,DOUBLE_STEP,7
dqdoublehalfblock,DOUBLE_STEP,7
qdoublehalfblock,DOUBLE_STEP,7
netherquartzdslab,DOUBLE_STEP,7
hellquartzdslab,DOUBLE_STEP,7
deathquartzdslab,DOUBLE_STEP,7
nquartzdslab,DOUBLE_STEP,7
hquartzdslab,DOUBLE_STEP,7
dquartzdslab,DOUBLE_STEP,7
quartzdslab,DOUBLE_STEP,7
nqdslab,DOUBLE_STEP,7
hqdslab,DOUBLE_STEP,7
dqdslab,DOUBLE_STEP,7
qdslab,DOUBLE_STEP,7
netherquartzdstep,DOUBLE_STEP,7
hellquartzdstep,DOUBLE_STEP,7
deathquartzdstep,DOUBLE_STEP,7
nquartzdstep,DOUBLE_STEP,7
hquartzdstep,DOUBLE_STEP,7
dquartzdstep,DOUBLE_STEP,7
quartzdstep,DOUBLE_STEP,7
nqdstep,DOUBLE_STEP,7
hqdstep,DOUBLE_STEP,7
dqdstep,DOUBLE_STEP,7
qdstep,DOUBLE_STEP,7
netherquartzdhalfblock,DOUBLE_STEP,7
hellquartzdhalfblock,DOUBLE_STEP,7
deathquartzdhalfblock,DOUBLE_STEP,7
nquartzdhalfblock,DOUBLE_STEP,7
hquartzdhalfblock,DOUBLE_STEP,7
dquartzdhalfblock,DOUBLE_STEP,7
quartzdhalfblock,DOUBLE_STEP,7
nqdhalfblock,DOUBLE_STEP,7
hqdhalfblock,DOUBLE_STEP,7
dqdhalfblock,DOUBLE_STEP,7
qdhalfblock,DOUBLE_STEP,7
doublenetherquartzslab,DOUBLE_STEP,7
doublehellquartzslab,DOUBLE_STEP,7
doubledeathquartzslab,DOUBLE_STEP,7
doublenquartzslab,DOUBLE_STEP,7
doublehquartzslab,DOUBLE_STEP,7
doubledquartzslab,DOUBLE_STEP,7
doublequartzslab,DOUBLE_STEP,7
doublenqslab,DOUBLE_STEP,7
doublehqslab,DOUBLE_STEP,7
doubledqslab,DOUBLE_STEP,7
doubleqslab,DOUBLE_STEP,7
doublenetherquartzstep,DOUBLE_STEP,7
doublehellquartzstep,DOUBLE_STEP,7
doubledeathquartzstep,DOUBLE_STEP,7
doublenquartzstep,DOUBLE_STEP,7
doublehquartzstep,DOUBLE_STEP,7
doubledquartzstep,DOUBLE_STEP,7
doublequartzstep,DOUBLE_STEP,7
doublenqstep,DOUBLE_STEP,7
doublehqstep,DOUBLE_STEP,7
doubledqstep,DOUBLE_STEP,7
doubleqstep,DOUBLE_STEP,7
doublenetherquartzhalfblock,DOUBLE_STEP,7
doublehellquartzhalfblock,DOUBLE_STEP,7
doubledeathquartzhalfblock,DOUBLE_STEP,7
doublenquartzhalfblock,DOUBLE_STEP,7
doublehquartzhalfblock,DOUBLE_STEP,7
doubledquartzhalfblock,DOUBLE_STEP,7
doublequartzhalfblock,DOUBLE_STEP,7
doublenqhalfblock,DOUBLE_STEP,7
doublehqhalfblock,DOUBLE_STEP,7
doubledqhalfblock,DOUBLE_STEP,7
doubleqhalfblock,DOUBLE_STEP,7
dnetherquartzslab,DOUBLE_STEP,7
dhellquartzslab,DOUBLE_STEP,7
ddeathquartzslab,DOUBLE_STEP,7
dnquartzslab,DOUBLE_STEP,7
dhquartzslab,DOUBLE_STEP,7
ddquartzslab,DOUBLE_STEP,7
dnqslab,DOUBLE_STEP,7
dhqslab,DOUBLE_STEP,7
ddqslab,DOUBLE_STEP,7
dnetherquartzstep,DOUBLE_STEP,7
dhellquartzstep,DOUBLE_STEP,7
ddeathquartzstep,DOUBLE_STEP,7
dnquartzstep,DOUBLE_STEP,7
dhquartzstep,DOUBLE_STEP,7
ddquartzstep,DOUBLE_STEP,7
dnqstep,DOUBLE_STEP,7
dhqstep,DOUBLE_STEP,7
ddqstep,DOUBLE_STEP,7
dnetherquartzhalfblock,DOUBLE_STEP,7
dhellquartzhalfblock,DOUBLE_STEP,7
ddeathquartzhalfblock,DOUBLE_STEP,7
dnquartzhalfblock,DOUBLE_STEP,7
dhquartzhalfblock,DOUBLE_STEP,7
ddquartzhalfblock,DOUBLE_STEP,7
dnqhalfblock,DOUBLE_STEP,7
dhqhalfblock,DOUBLE_STEP,7
ddqhalfblock,DOUBLE_STEP,7
smoothstonedoubleslab,DOUBLE_STEP,8
smoothstonedoublestep,DOUBLE_STEP,8
smoothstonedoublehalfblock,DOUBLE_STEP,8
smoothstonedslab,DOUBLE_STEP,8
smoothstonedstep,DOUBLE_STEP,8
smoothstonedhalfblock,DOUBLE_STEP,8
doublesmoothstoneslab,DOUBLE_STEP,8
doublesmoothstonestep,DOUBLE_STEP,8
doublesmoothstonehalfblock,DOUBLE_STEP,8
dsmoothstoneslab,DOUBLE_STEP,8
dsmoothstonestep,DOUBLE_STEP,8
dsmoothstonehalfblock,DOUBLE_STEP,8
smoothsandstonedoubleslab,DOUBLE_STEP,9
ssandstonedoubleslab,DOUBLE_STEP,9
ssstonedoubleslab,DOUBLE_STEP,9
sssdoubleslab,DOUBLE_STEP,9
smoothsandstonedoublestep,DOUBLE_STEP,9
ssandstonedoublestep,DOUBLE_STEP,9
ssstonedoublestep,DOUBLE_STEP,9
sssdoublestep,DOUBLE_STEP,9
smoothsandstonedoublehalfblock,DOUBLE_STEP,9
ssandstonedoublehalfblock,DOUBLE_STEP,9
ssstonedoublehalfblock,DOUBLE_STEP,9
sssdoublehalfblock,DOUBLE_STEP,9
smoothsandstonedslab,DOUBLE_STEP,9
ssandstonedslab,DOUBLE_STEP,9
ssstonedslab,DOUBLE_STEP,9
sssdslab,DOUBLE_STEP,9
smoothsandstonedstep,DOUBLE_STEP,9
ssandstonedstep,DOUBLE_STEP,9
ssstonedstep,DOUBLE_STEP,9
sssdstep,DOUBLE_STEP,9
smoothsandstonedhalfblock,DOUBLE_STEP,9
ssandstonedhalfblock,DOUBLE_STEP,9
ssstonedhalfblock,DOUBLE_STEP,9
sssdhalfblock,DOUBLE_STEP,9
doublesmoothsandstoneslab,DOUBLE_STEP,9
doublessandstoneslab,DOUBLE_STEP,9
doublessstoneslab,DOUBLE_STEP,9
doublesssslab,DOUBLE_STEP,9
doublesmoothsandstonestep,DOUBLE_STEP,9
doublessandstonestep,DOUBLE_STEP,9
doublessstonestep,DOUBLE_STEP,9
doublesssstep,DOUBLE_STEP,9
doublesmoothsandstonehalfblock,DOUBLE_STEP,9
doublessandstonehalfblock,DOUBLE_STEP,9
doublessstonehalfblock,DOUBLE_STEP,9
doublessshalfblock,DOUBLE_STEP,9
dsmoothsandstoneslab,DOUBLE_STEP,9
dssandstoneslab,DOUBLE_STEP,9
dssstoneslab,DOUBLE_STEP,9
dsssslab,DOUBLE_STEP,9
dsmoothsandstonestep,DOUBLE_STEP,9
dssandstonestep,DOUBLE_STEP,9
dssstonestep,DOUBLE_STEP,9
dsssstep,DOUBLE_STEP,9
dsmoothsandstonehalfblock,DOUBLE_STEP,9
dssandstonehalfblock,DOUBLE_STEP,9
dssstonehalfblock,DOUBLE_STEP,9
dssshalfblock,DOUBLE_STEP,9
smoothstonestep,STEP,0
stonestep,STEP,0
sstep,STEP,0
step,STEP,0
smoothstoneslab,STEP,0
stoneslab,STEP,0
stoneslab2,STONE_SLAB2,0
sslab,STEP,0
slab,STEP,0
smoothstonehalfblock,STEP,0
stonehalfblock,STEP,0
shalfblock,STEP,0
halfblock,STEP,0
sandstonestep,STEP,1
sstonestep,STEP,1
ssstep,STEP,1
sandstoneslab,STEP,1
sstoneslab,STEP,1
ssslab,STEP,1
sandstonehalfblock,STEP,1
sstonehalfblock,STEP,1
sshalfblock,STEP,1
woodenstonestep,STEP,2
woodstonestep,STEP,2
wstonestep,STEP,2
woodenstoneslab,STEP,2
woodstoneslab,STEP,2
wstoneslab,STEP,2
woodenstonehalfblock,STEP,2
woodstonehalfblock,STEP,2
wstonehalfblock,STEP,2
cobblestonestep,STEP,3
cobblestep,STEP,3
cstonestep,STEP,3
csstep,STEP,3
cobblestoneslab,STEP,3
cobbleslab,STEP,3
cstoneslab,STEP,3
csslab,STEP,3
cobblestonehalfblock,STEP,3
cobblehalfblock,STEP,3
cstonehalfblock,STEP,3
cshalfblock,STEP,3
brickstep,STEP,4
bstep,STEP,4
brickslab,STEP,4
bslab,STEP,4
brickhalfblock,STEP,4
bhalfblock,STEP,4
stonebrickstep,STEP,5
stonebstep,STEP,5
sbrickstep,STEP,5
sbstep,STEP,5
stonebrickslab,STEP,5
stonebslab,STEP,5
sbrickslab,STEP,5
sbslab,STEP,5
stonebrickhalfblock,STEP,5
stonebhalfblock,STEP,5
sbrickhalfblock,STEP,5
sbhalfblock,STEP,5
netherbrickslab,STEP,6
hellbrickslab,STEP,6
nbrickslab,STEP,6
hbrickslab,STEP,6
netherslab,STEP,6
hellslab,STEP,6
nbslab,STEP,6
hbslab,STEP,6
hslab,STEP,6
nslab,STEP,6
netherbrickstep,STEP,6
hellbrickstep,STEP,6
nbrickstep,STEP,6
hbrickstep,STEP,6
netherstep,STEP,6
hellstep,STEP,6
nbstep,STEP,6
hbstep,STEP,6
nstep,STEP,6
hstep,STEP,6
netherbrickhalfblock,STEP,6
hellbrickhalfblock,STEP,6
nbrickhalfblock,STEP,6
hbrickhalfblock,STEP,6
netherhalfblock,STEP,6
hellhalfblock,STEP,6
nbhalfblock,STEP,6
hbhalfblock,STEP,6
nhalfblock,STEP,6
hhalfblock,STEP,6
netherquartzstep,STEP,7
hellquartzstep,STEP,7
deathquartzstep,STEP,7
nquartzstep,STEP,7
hquartzstep,STEP,7
dquartzstep,STEP,7
quartzstep,STEP,7
nqstep,STEP,7
hqstep,STEP,7
dqstep,STEP,7
qstep,STEP,7
netherquartzslab,STEP,7
hellquartzslab,STEP,7
deathquartzslab,STEP,7
nquartzslab,STEP,7
hquartzslab,STEP,7
dquartzslab,STEP,7
quartzslab,STEP,7
nqslab,STEP,7
hqslab,STEP,7
dqslab,STEP,7
qslab,STEP,7
netherquartzhalfblock,STEP,7
hellquartzhalfblock,STEP,7
deathquartzhalfblock,STEP,7
nquartzhalfblock,STEP,7
hquartzhalfblock,STEP,7
dquartzhalfblock,STEP,7
quartzhalfblock,STEP,7
nqhalfblock,STEP,7
hqhalfblock,STEP,7
dqhalfblock,STEP,7
qhalfblock,STEP,7
brickblock,BRICK,0
blockbrick,BRICK,0
bblock,BRICK,0
blockb,BRICK,0
tnt,TNT,0
